nivel;camada;onde;mensagem
Fatal;Cross Sections;Itajai_Acu, R2 (122061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (122061.3);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (120061.3);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (119061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (119061.3);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (118061.3);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R2 (117061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (116061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (116061.3);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (112061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (111061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (110061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (109061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (109061.3);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (108061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (107061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (107061.3);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (106061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (105061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (105061.3);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (104061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (104061.3);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (103061.3);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R2 (102061.3);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R2 (101061.3);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (101061.3);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (99061.31);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (98061.31);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (96061.31);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (95061.31);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (94061.31);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (93061.31);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (92137.58);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (92137.58);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (91411.80);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (91111.80);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (91111.80);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (90905.21);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (90905.21);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (90549.53);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R2 (89834.20);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (88834.20);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (88834.20);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (87834.20);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (87834.20);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (87615.91);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (87615.91);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (87465.91);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (87465.91);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (87292.38);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (87292.38);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (87000.85);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (87000.85);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (86477.13);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (86477.13);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (86327.13);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (86327.13);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (86177.13);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (86027.13);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (85577.13);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (85127.13);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (85127.13);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (84977.13);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (84827.13);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (84487.22);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (84188.57);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (84188.57);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (83614.03);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (82644.90);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (80644.90);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (78644.90);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (77644.90);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (77644.90);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (76693.27);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (76693.27);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (75905.05);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (75905.05);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (75083.09);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (75083.09);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (74888.16);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (74738.16);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (74738.16);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (74588.16);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (74438.16);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (74438.16);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (74138.16);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (74138.16);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (73835.38);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (73835.38);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (71534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (70534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (69534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (69534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (68534.33);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (67534.33);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (66534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (65534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (64534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (63534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (62534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (62534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (61534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (60534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (59534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (56534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (55534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (53534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (52534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (51534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (51534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (49534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (48534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (47534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (46534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (46534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (45534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (43534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (42534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (42534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (41534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (40534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (39534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (38534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (37534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (37534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (36534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (35534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (34534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (34534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (33534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (32534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (32534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (31534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (31534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (30534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (29534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (28534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (27534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (26534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (25534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (24534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (23534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (22534.33);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Acu, R3 (21534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (21534.33);Right Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (20534.33);Left Bank Station point is different than the bankline intersection (>1%)
Fatal;Cross Sections;Itajai_Acu, R3 (20534.33);Right Bank Station point is different than the bankline intersection (>1%)
